Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Year
17.0,0.5921405180113128,2.0,0.18668516241551883,13.0,0.982474414087702,7.0,2.0,3.0,1.0,2.0
46.0,0.23548675200952657,1.0,0.15474368324912177,5.0,0.4705337557470679,1.0,1.0,1.0,1.0,1.0
32.0,0.4135159273593331,2.0,0.37723154367313255,8.0,0.2888211464933549,2.0,1.0,2.0,2.0,2.0
11.0,0.9702292348913368,1.0,0.08876925280017807,6.0,0.6382725858919246,4.0,3.0,2.0,1.0,3.0
36.0,0.2816314379279547,2.0,0.1415322568180986,8.0,0.9130978818192315,7.0,2.0,3.0,1.0,2.0
17.0,0.150044656147663,1.0,0.06001497741907319,8.0,0.28318019137651196,2.0,1.0,2.0,2.0,2.0
70.0,0.7022923489133672,1.0,0.07997554656740187,5.0,0.955756066255119,2.0,1.0,2.0,2.0,2.0
38.0,0.9017564751414111,2.0,0.4844873571592161,12.0,0.9542144598605085,1.0,1.0,1.0,1.0,1.0
35.0,0.24084548972908598,2.0,0.11292712981026057,12.0,0.6798136150330393,1.0,1.0,1.0,1.0,1.0
32.0,0.06162548377493299,2.0,0.1631856837610811,7.0,0.143153773540058,9.0,2.0,3.0,1.0,2.0
27.0,0.9404584697826734,1.0,0.1563217448974828,7.0,0.3678148917819476,7.0,2.0,3.0,1.0,2.0
22.0,0.7558797261089609,1.0,0.09688548443093196,1.0,0.2560373924440913,9.0,2.0,3.0,1.0,2.0
4.0,0.9404584697826734,2.0,0.034586312262438995,4.0,0.8608114486346258,9.0,2.0,3.0,1.0,2.0
16.0,0.9037411928153221,2.0,0.30590936854410217,4.0,0.8233587324871476,5.0,1.0,2.0,4.0,3.0
31.0,0.5713009824352486,1.0,0.09981506755238741,2.0,0.039150520546828854,10.0,2.0,1.0,3.0,3.0
1.0,0.9017564751414111,1.0,0.1520184657572326,4.0,0.11249227498998296,5.0,1.0,2.0,4.0,3.0
14.0,0.8511461744566837,1.0,0.41307256248212676,11.0,0.5541964631338753,2.0,1.0,2.0,2.0,2.0
18.0,0.9315272402500745,2.0,0.35101449424037134,6.0,0.6961889384647774,6.0,2.0,3.0,1.0,2.0
19.0,0.4224471568919321,1.0,0.08878051813030961,11.0,0.031945887578183896,3.0,2.0,2.0,3.0,1.0
66.0,0.9493896993152724,1.0,0.4307773326557838,5.0,0.01455442821343439,1.0,1.0,1.0,1.0,1.0
37.0,0.2339982137540934,1.0,0.16777837936166398,10.0,0.30521854138228444,4.0,3.0,2.0,1.0,3.0
31.0,0.14676987198571,1.0,0.14234770785353054,1.0,0.21619416770232733,4.0,3.0,2.0,1.0,3.0
8.0,0.693361119380768,2.0,0.04030188941907607,8.0,0.2762438115029644,1.0,1.0,1.0,1.0,1.0
49.0,0.45221792200059546,1.0,0.009660979634093455,15.0,0.3984874260606184,5.0,1.0,2.0,4.0,3.0
32.0,0.23012801428996726,2.0,0.0838292500580754,12.0,0.846971796073318,4.0,3.0,2.0,1.0,3.0
12.0,0.7707651086632927,1.0,0.07184774788409144,8.0,0.9893997582326537,6.0,2.0,3.0,1.0,2.0
15.0,0.8213754093480203,2.0,0.2798597627419874,4.0,0.2372605246894716,6.0,2.0,3.0,1.0,2.0
9.0,0.17892229830306633,1.0,0.18568578693167764,8.0,0.5346937839985332,6.0,2.0,3.0,1.0,2.0
3.0,0.5478813138831,1.0,0.07915617314044558,3.0,0.46277054513103666,10.0,2.0,1.0,3.0,3.0
13.0,0.10002977076510866,1.0,0.3548925725926605,5.0,0.9847307961344389,1.0,1.0,1.0,1.0,1.0
42.0,0.18070854420958615,2.0,0.43732076533407854,4.0,0.600674707468302,2.0,1.0,2.0,2.0,2.0
12.0,0.09883894016076211,1.0,0.026429772978751927,4.0,0.02204938573436832,6.0,2.0,3.0,1.0,2.0
20.0,0.9612980053587377,1.0,0.13904042367444194,4.0,0.026573185556438422,9.0,2.0,3.0,1.0,2.0
14.0,0.5504614468591842,1.0,0.48913804812019474,1.0,0.10442770409306687,3.0,2.0,2.0,3.0,1.0
40.0,0.19380768085739802,1.0,0.33656592479197867,2.0,0.9009339622000829,3.0,2.0,2.0,3.0,1.0
36.0,0.4135159273593331,2.0,0.10406156745834239,7.0,0.3248553470651754,5.0,1.0,2.0,4.0,3.0
25.0,0.22298303066388808,2.0,0.08177985282620501,6.0,0.2862854756229245,8.0,2.0,1.0,1.0,1.0
38.0,0.0732360821673117,2.0,0.2664396695974423,4.0,0.24870966865649344,3.0,2.0,2.0,3.0,1.0
7.0,0.5752704177830703,2.0,0.33638785314285347,7.0,0.9830329917350884,10.0,2.0,1.0,3.0,3.0
3.0,0.6814528133373028,2.0,0.39206564972580626,8.0,0.23612129793750722,5.0,1.0,2.0,4.0,3.0
11.0,0.11372432271509375,1.0,0.37305673363110586,12.0,0.9885398203043825,6.0,2.0,3.0,1.0,2.0
40.0,0.07293837451622509,1.0,0.03394455174337002,2.0,0.4924490149338876,2.0,1.0,2.0,2.0,2.0
2.0,0.24501339684429885,1.0,0.19037793393808441,2.0,0.48609328416491804,9.0,2.0,3.0,1.0,2.0
11.0,0.41947008038106576,1.0,0.04369396991477671,12.0,0.6200322243274996,6.0,2.0,3.0,1.0,2.0
8.0,0.150044656147663,1.0,0.16886772662534513,1.0,0.4742086533694626,1.0,1.0,1.0,1.0,1.0
1.0,0.8193906916741094,1.0,0.11041353878520467,7.0,0.03505117182459644,5.0,1.0,2.0,4.0,3.0
6.0,0.8422149449240846,2.0,0.20902117271641274,8.0,0.8400354161997705,9.0,2.0,3.0,1.0,2.0
10.0,0.4730574575766597,1.0,0.23976535982966893,3.0,0.804291540180239,2.0,1.0,2.0,2.0,2.0
50.0,0.8958023221196785,1.0,0.06233357468253782,5.0,0.3060564078533641,5.0,1.0,2.0,4.0,3.0
1.0,0.9404584697826734,1.0,0.4254904815133993,7.0,0.3846257020421191,9.0,2.0,3.0,1.0,2.0
32.0,0.2944328669246799,1.0,0.21784409573733826,7.0,0.9366888739482102,8.0,2.0,1.0,1.0,1.0
6.0,0.03542721047930936,2.0,0.1773018751703885,3.0,0.38433537748983015,8.0,2.0,1.0,1.0,1.0
63.0,0.9255730872283419,1.0,0.2283874472091975,10.0,0.1348209495480445,2.0,1.0,2.0,2.0,2.0
25.0,0.28252456088121464,1.0,0.07726039264727819,6.0,0.6983222296925616,7.0,2.0,3.0,1.0,2.0
28.0,0.43137838642453125,2.0,0.1648833342214646,3.0,0.5116613695169407,5.0,1.0,2.0,4.0,3.0
4.0,0.45281333730276857,2.0,0.1931876562868282,6.0,0.5215468356321605,10.0,2.0,1.0,3.0,3.0
56.0,0.28818100625186066,2.0,0.32535801428516514,2.0,0.0467796046153115,1.0,1.0,1.0,1.0,1.0
39.0,0.18130395951175943,2.0,0.42740419601804963,14.0,0.597010845574503,8.0,2.0,1.0,1.0,1.0
19.0,0.5980946710330455,1.0,0.45513929101954237,2.0,0.08098187424023254,7.0,2.0,3.0,1.0,2.0
11.0,0.004763322417386084,1.0,0.4227192965074422,13.0,0.4066640520478917,8.0,2.0,1.0,1.0,1.0
39.0,0.7171777314676988,1.0,0.24811349901079996,12.0,0.3680941806056408,3.0,2.0,2.0,3.0,1.0
3.0,0.37372233799742,2.0,0.0321110738521546,8.0,0.6232826708500567,5.0,1.0,2.0,4.0,3.0
11.0,0.8809169395653469,2.0,0.22575500217911326,7.0,0.3546789791441708,6.0,2.0,3.0,1.0,2.0
28.0,0.43137838642453114,2.0,0.16645961221821143,3.0,0.5150569783156421,2.0,1.0,2.0,2.0,2.0
36.0,0.5117594522179221,2.0,0.37807557623759463,4.0,0.5971449721220519,7.0,2.0,3.0,1.0,2.0
49.0,0.7022923489133672,1.0,0.04101519201966107,5.0,0.2773830382549288,5.0,1.0,2.0,4.0,3.0
8.0,0.6725215838047036,2.0,0.3277133272679326,8.0,0.025299832256925336,8.0,2.0,1.0,1.0,1.0
17.0,0.8422149449240846,1.0,0.10476152345982369,4.0,0.33064146445816267,9.0,2.0,3.0,1.0,2.0
21.0,0.5921405180113128,1.0,0.26535897068367625,10.0,0.5397761614679896,8.0,2.0,1.0,1.0,1.0
8.0,0.35397439714200657,1.0,0.15075727833614147,8.0,0.24784973072822233,8.0,2.0,1.0,1.0,1.0
42.0,0.4432866924679964,1.0,0.22201973705543374,6.0,0.3962200082852855,6.0,2.0,3.0,1.0,2.0
16.0,0.17147960702590054,1.0,0.36868318395384475,14.0,0.7422537674279622,2.0,1.0,2.0,2.0,2.0
42.0,0.7231318844894312,2.0,0.18035990583846562,7.0,0.12591851218004876,6.0,2.0,3.0,1.0,2.0
28.0,0.8154212563262877,1.0,0.2228070047533351,7.0,0.7760315859530456,9.0,2.0,3.0,1.0,2.0
28.0,0.7320631140220304,2.0,0.39961686301263727,7.0,0.3334674598808821,3.0,2.0,2.0,3.0,1.0
50.0,0.3655849955343852,1.0,0.18522670702571506,5.0,0.02332273903388138,9.0,2.0,3.0,1.0,2.0
25.0,0.6338195891634415,1.0,0.0704794336081417,7.0,0.23909245563637108,5.0,1.0,2.0,4.0,3.0
27.0,0.6874069663590354,2.0,0.1847287418725369,1.0,0.6287894994193509,2.0,1.0,2.0,2.0,2.0
48.0,0.8898481690979458,1.0,0.037637520309151934,5.0,0.645041732032136,7.0,2.0,3.0,1.0,2.0
18.0,0.5414309814428897,2.0,0.19084973236789873,7.0,0.6386970369917623,5.0,1.0,2.0,4.0,3.0
39.0,0.1753498064900268,1.0,0.15708569991985638,8.0,0.8739473612724025,3.0,2.0,2.0,3.0,1.0
4.0,0.7469484965763622,2.0,0.21696419309737663,4.0,0.7545628493232551,8.0,2.0,1.0,1.0,1.0
15.0,0.18606728192914557,1.0,0.20757705119432757,4.0,0.6775351615291106,1.0,1.0,1.0,1.0,1.0
12.0,0.7707651086632927,1.0,0.03117309580299057,8.0,0.9674955347744296,7.0,2.0,3.0,1.0,2.0
16.0,0.9493896993152724,1.0,0.42513841146788556,14.0,0.2522394040027437,4.0,3.0,2.0,1.0,3.0
22.0,0.7628262379676491,1.0,0.5130037746953185,1.0,0.24743631535698038,10.0,2.0,1.0,3.0,3.0
19.0,0.9345043167609408,1.0,0.10076941250370486,1.0,0.7982150982349625,9.0,2.0,3.0,1.0,2.0
13.0,0.5980946710330455,1.0,0.06808425016207728,5.0,0.7157026533287153,8.0,2.0,1.0,1.0,1.0
11.0,0.9404584697826734,1.0,0.26596582376545863,1.0,0.9778054519894872,7.0,2.0,3.0,1.0,2.0
55.0,0.03304554927061626,1.0,0.09692940967416429,5.0,0.5599825805268627,7.0,2.0,3.0,1.0,2.0
47.0,0.5117594522179221,1.0,0.27586694058300976,5.0,0.5385028081684766,7.0,2.0,3.0,1.0,2.0
10.0,0.35397439714200657,2.0,0.12484672654752539,6.0,0.4780287132680019,3.0,2.0,2.0,3.0,1.0
38.0,0.3738215738811154,2.0,0.047799128258643755,7.0,0.6403727699339214,10.0,2.0,1.0,3.0,3.0
7.0,0.6397737421851741,1.0,0.07025697181694572,8.0,0.09325784894973821,5.0,1.0,2.0,4.0,3.0
22.0,0.43594323707452615,1.0,0.12185786420596799,2.0,0.21888603657749803,10.0,2.0,1.0,3.0,3.0
20.0,0.5713009824352486,1.0,0.10564126292337181,14.0,0.40329051470638166,9.0,2.0,3.0,1.0,2.0
26.0,0.14438821077701697,1.0,0.11602191519577702,12.0,0.2173333944542917,2.0,1.0,2.0,2.0,2.0
6.0,0.0,2.0,0.09470872646892976,8.0,0.3457765417761751,9.0,2.0,3.0,1.0,2.0
60.0,0.40726406668651377,1.0,0.055574111826778905,10.0,0.5045908630958446,1.0,1.0,1.0,1.0,1.0
10.0,0.3420660910985413,1.0,0.20441018493725052,1.0,0.9835915693824746,4.0,3.0,2.0,1.0,3.0
35.0,0.13664781184876446,1.0,0.059689910504325816,8.0,0.9778054519894872,2.0,1.0,2.0,2.0,2.0
47.0,0.4611491515331944,1.0,0.22597871704201283,5.0,0.9195987748643455,7.0,2.0,3.0,1.0,2.0
1.0,0.05269425424233404,1.0,0.06771701086770923,1.0,0.882280185264416,2.0,1.0,2.0,2.0,2.0
57.0,0.03899970229234889,1.0,0.02284072931556386,5.0,0.969048176897636,9.0,2.0,3.0,1.0,2.0
12.0,0.6219112831199762,1.0,0.464013735710195,14.0,0.3170811007205482,6.0,2.0,3.0,1.0,2.0
1.0,0.11461744566835369,1.0,0.09348314845158329,7.0,0.49625803910383104,1.0,1.0,1.0,1.0,1.0
15.0,0.41947008038106576,2.0,0.05626323353016431,4.0,0.9156225169610659,5.0,1.0,2.0,4.0,3.0
3.0,0.405477820779994,1.0,0.37922138151407786,9.0,0.6182002933806002,10.0,2.0,1.0,3.0,3.0
29.0,0.8958023221196785,1.0,0.06678748412524406,10.0,0.5123651094404715,9.0,2.0,3.0,1.0,2.0
7.0,0.4790116105983923,1.0,0.25797676197922076,4.0,0.3329088822334957,4.0,3.0,2.0,1.0,3.0
46.0,0.7618338791306938,1.0,0.5041914324846013,5.0,0.6145253957582055,9.0,2.0,3.0,1.0,2.0
34.0,0.9106877046740103,1.0,0.06883578838302408,5.0,0.06641641029820239,4.0,3.0,2.0,1.0,3.0
8.0,0.9732063114022032,1.0,0.14001504252543592,7.0,0.6840360545742247,5.0,1.0,2.0,4.0,3.0
36.0,0.8511461744566837,1.0,0.12052654479387746,12.0,0.9534996842083818,6.0,2.0,3.0,1.0,2.0
30.0,0.8511461744566837,1.0,0.5044778224842837,5.0,0.6932288164945093,4.0,3.0,2.0,1.0,3.0
33.0,0.24580728391386314,2.0,0.04951840729081575,12.0,0.2339990424383188,5.0,1.0,2.0,4.0,3.0
10.0,0.044656147662994916,2.0,0.1339669303109006,3.0,0.6390994166344085,1.0,1.0,1.0,1.0,1.0
1.0,0.19023518904435843,1.0,0.12282656252407236,6.0,0.26763169868725767,7.0,2.0,3.0,1.0,2.0
45.0,0.41947008038106576,1.0,0.19995556121288524,2.0,0.47421968909805845,3.0,2.0,2.0,3.0,1.0
44.0,0.23072342959214048,1.0,0.04250962319043976,2.0,0.6994393849873344,2.0,1.0,2.0,2.0,2.0
18.0,0.9315272402500745,2.0,0.2971232638691546,4.0,0.3988898057032645,3.0,2.0,2.0,3.0,1.0
33.0,0.26317356356058347,2.0,0.016840239983366593,12.0,0.3060674435819598,8.0,2.0,1.0,1.0,1.0
33.0,0.08931229532598983,1.0,0.06733683445467138,4.0,0.5500971144116429,6.0,2.0,3.0,1.0,2.0
12.0,0.493896993152724,1.0,0.09143555539666208,4.0,0.709626211383439,6.0,2.0,3.0,1.0,2.0
15.0,0.8005358737719559,2.0,0.42915125506491886,4.0,0.23837767998424444,6.0,2.0,3.0,1.0,2.0
16.0,0.6814528133373028,2.0,0.1895800259065032,1.0,0.2041974818165149,1.0,1.0,1.0,1.0,1.0
17.0,0.4790116105983923,2.0,0.08658824609382451,6.0,0.599691678721078,7.0,2.0,3.0,1.0,2.0
54.0,0.17386126823459358,1.0,0.22246342296012334,5.0,0.5296114065290766,1.0,1.0,1.0,1.0,1.0
52.0,0.16165525454004165,1.0,0.2082284452793932,2.0,0.3491611148462809,6.0,2.0,3.0,1.0,2.0
36.0,0.6725215838047036,1.0,0.12260271835156207,14.0,0.03449259417721004,2.0,1.0,2.0,2.0,2.0
49.0,0.5980946710330455,1.0,0.1728553610058938,15.0,0.8911936583610076,2.0,1.0,2.0,2.0,2.0
57.0,0.6516820482286394,1.0,0.1533360752717894,10.0,0.6898442434244036,10.0,2.0,1.0,3.0,3.0
36.0,0.17614369355959109,1.0,0.03377811180160664,6.0,0.21279855890362584,5.0,1.0,2.0,4.0,3.0
17.0,0.919618934206609,2.0,0.07567190412872163,4.0,0.06063029290521496,1.0,1.0,1.0,1.0,1.0
4.0,0.4611491515331944,2.0,0.16784592208164928,7.0,0.12379625668086033,9.0,2.0,3.0,1.0,2.0
26.0,0.14766299493896995,1.0,0.21524156022546065,8.0,0.9847307961344389,3.0,2.0,2.0,3.0,1.0
10.0,0.9315272402500745,2.0,0.3630245368927154,7.0,0.2707369829336702,6.0,2.0,3.0,1.0,2.0
6.0,0.9106877046740103,1.0,0.1294393113112991,4.0,0.4109195987748644,4.0,3.0,2.0,1.0,3.0
2.0,0.24501339684429885,1.0,0.1904160279336345,2.0,0.4737842022696249,8.0,2.0,1.0,1.0,1.0
29.0,0.23012801428996726,1.0,0.33454452001202306,10.0,0.1401826158411942,9.0,2.0,3.0,1.0,2.0
36.0,0.26317356356058347,2.0,0.15050620525417954,12.0,0.22212544737145926,5.0,1.0,2.0,4.0,3.0
25.0,0.3774933015778505,1.0,0.6939739849506519,1.0,0.9854345360579699,3.0,2.0,2.0,3.0,1.0
50.0,0.8958023221196785,1.0,0.06269066933006698,5.0,0.31581878314963097,8.0,2.0,1.0,1.0,1.0
20.0,0.2944328669246799,2.0,0.6720016897441013,8.0,0.8513504336192437,3.0,2.0,2.0,3.0,1.0
16.0,0.6725215838047036,1.0,0.41005195155234403,12.0,0.2679109875109509,6.0,2.0,3.0,1.0,2.0
8.0,0.8660315570110153,2.0,0.12227632857897196,4.0,0.4934320436811116,3.0,2.0,2.0,3.0,1.0
6.0,0.6338195891634415,1.0,0.38780627427718667,3.0,0.9539241353082195,3.0,2.0,2.0,3.0,1.0
16.0,0.5921405180113128,2.0,0.11666587089942752,12.0,0.03716239159518911,7.0,2.0,3.0,1.0,2.0
61.0,0.666567430782971,1.0,0.4218393907886804,11.0,0.940363771570605,8.0,2.0,1.0,1.0,1.0
15.0,0.5921405180113128,1.0,0.1861421113114124,12.0,0.5185867136618925,9.0,2.0,3.0,1.0,2.0
3.0,0.12265555224769276,2.0,0.2726871002616598,12.0,0.93315913860196,6.0,2.0,3.0,1.0,2.0
15.0,0.014885382554331639,2.0,0.1050188588215035,1.0,0.4001741947313734,8.0,2.0,1.0,1.0,1.0
8.0,0.8154212563262877,1.0,0.17549259972797446,14.0,0.5571455493755476,7.0,2.0,3.0,1.0,2.0
57.0,0.693361119380768,1.0,0.14456937011724602,5.0,0.6805063192279743,2.0,1.0,2.0,2.0,2.0
59.0,0.6635903542721047,1.0,0.16133278787665997,10.0,0.5174585226385239,8.0,2.0,1.0,1.0,1.0
25.0,0.17386126823459352,1.0,0.21619981525310145,4.0,0.898543453605797,5.0,1.0,2.0,4.0,3.0
28.0,0.3242036320333432,1.0,0.10795660384243384,4.0,0.9088533708208546,4.0,3.0,2.0,1.0,3.0
60.0,0.7856504912176243,1.0,0.3323202931076955,15.0,0.33532146228497317,6.0,2.0,3.0,1.0,2.0
11.0,0.5087823757070555,2.0,0.12556360055640572,4.0,0.6326095593178901,2.0,1.0,2.0,2.0,2.0
38.0,0.964275081869604,1.0,0.44893511442010164,9.0,0.6857338589735754,3.0,2.0,2.0,3.0,1.0
11.0,0.7856504912176243,2.0,0.08039028867089806,4.0,0.46304983395472976,1.0,1.0,1.0,1.0,1.0
9.0,0.7320631140220304,1.0,0.12557808015400307,4.0,0.6559322983517716,4.0,3.0,2.0,1.0,3.0
27.0,0.15957130098243527,1.0,0.29733866289256655,7.0,0.6903917853431942,6.0,2.0,3.0,1.0,2.0
12.0,0.16344150044656147,1.0,0.25391355536762283,8.0,0.503049256701234,4.0,3.0,2.0,1.0,3.0
60.0,0.7022923489133672,1.0,0.030094650571010923,15.0,0.31765071409653045,9.0,2.0,3.0,1.0,2.0
42.0,0.6814528133373028,2.0,0.3455575516991215,4.0,0.10498628174045327,6.0,2.0,3.0,1.0,2.0
43.0,0.2518606728192914,1.0,0.052431515752108845,2.0,0.5168778735339459,6.0,2.0,3.0,1.0,2.0
20.0,0.782673414706758,2.0,0.38689267211590495,14.0,0.6498448206778994,8.0,2.0,1.0,1.0,1.0
41.0,0.9315272402500745,1.0,0.025398131668242622,5.0,0.5256572200829887,1.0,1.0,1.0,1.0,1.0
15.0,0.6219112831199762,1.0,0.13172992638551645,13.0,0.38859092421680286,8.0,2.0,1.0,1.0,1.0
68.0,0.9255730872283419,1.0,0.09554957452766184,5.0,0.3721935293278732,4.0,3.0,2.0,1.0,3.0
42.0,0.6338195891634413,1.0,0.04727036586651891,7.0,0.8689991103504948,5.0,1.0,2.0,4.0,3.0
39.0,0.9553438523370053,2.0,0.13143981411632627,7.0,0.6203115131511929,7.0,2.0,3.0,1.0,2.0
50.0,0.16880023816612083,1.0,0.2762256762310746,5.0,0.93216507412614,7.0,2.0,3.0,1.0,2.0
10.0,0.20392974099434352,2.0,0.8091321242622008,8.0,0.782398352450611,10.0,2.0,1.0,3.0,3.0
33.0,0.2161357546888955,1.0,0.10816635018857836,4.0,0.35904658096150055,9.0,2.0,3.0,1.0,2.0
27.0,0.657636201250372,1.0,0.10442129140128896,7.0,0.4031453524302372,5.0,1.0,2.0,4.0,3.0
5.0,0.5028282226853229,1.0,0.29522800061443,5.0,0.05779326175389987,1.0,1.0,1.0,1.0,1.0
10.0,0.9315272402500745,2.0,0.3643790735375258,7.0,0.27201033623318327,7.0,2.0,3.0,1.0,2.0
42.0,0.1753498064900268,1.0,0.1451724393535155,12.0,0.39014356634000913,9.0,2.0,3.0,1.0,2.0
11.0,0.14676987198571,1.0,0.23922666522792277,4.0,0.49271726802898497,1.0,1.0,1.0,1.0,1.0
27.0,0.5504614468591842,2.0,0.03449493962848314,12.0,0.24290147980631452,2.0,1.0,2.0,2.0,2.0
23.0,0.10141907313684623,1.0,0.02117797397726597,5.0,0.5588433537748982,10.0,2.0,1.0,3.0,3.0
7.0,0.3477225364691872,2.0,0.1027354789278844,3.0,0.845698442773805,6.0,2.0,3.0,1.0,2.0
1.0,0.6129800535873771,2.0,0.15496266702229686,6.0,0.38929466414033376,1.0,1.0,1.0,1.0,1.0
32.0,0.5623697529026497,2.0,0.40697612849759557,8.0,0.09878674897622397,8.0,2.0,1.0,1.0,1.0
38.0,0.7221395256524759,2.0,0.25675496780738716,4.0,0.8003263180055552,5.0,1.0,2.0,4.0,3.0
16.0,0.45221792200059546,1.0,0.036624357957770706,8.0,0.7669950220375011,1.0,1.0,1.0,1.0,1.0
36.0,0.5961099533591347,2.0,0.7775914566544149,16.0,0.5081316341706905,10.0,2.0,1.0,3.0,3.0
22.0,0.23935695147365282,1.0,0.06248995618386945,2.0,0.3197729695957189,8.0,2.0,1.0,1.0,1.0
3.0,0.7707651086632927,1.0,0.07518515812367124,3.0,0.46871286052876415,3.0,2.0,2.0,3.0,1.0
47.0,0.23012801428996726,1.0,0.20665808473673566,5.0,0.7857829255207166,6.0,2.0,3.0,1.0,2.0
4.0,0.5802322119678476,2.0,0.24494503177759056,3.0,0.7592097399642783,3.0,2.0,2.0,3.0,1.0
49.0,0.5980946710330455,1.0,0.17248069872411192,15.0,0.8788845764657147,6.0,2.0,3.0,1.0,2.0
37.0,0.35397439714200657,1.0,0.02389972268753499,5.0,0.8711213658496832,7.0,2.0,3.0,1.0,2.0
58.0,0.28252456088121464,1.0,0.1237317821385275,11.0,0.6863145080781534,9.0,2.0,3.0,1.0,2.0
28.0,0.4730574575766597,1.0,0.14895754101691613,4.0,0.30734079688147287,3.0,2.0,2.0,3.0,1.0
25.0,0.7856504912176243,1.0,0.08284503766548812,1.0,0.957889357482903,6.0,2.0,3.0,1.0,2.0
17.0,0.7409943435546293,2.0,0.0382035484995584,7.0,0.8397561273760773,6.0,2.0,3.0,1.0,2.0
11.0,0.7856504912176243,2.0,0.14176479860132815,4.0,0.4626253828548921,3.0,2.0,2.0,3.0,1.0
36.0,0.4068671231517316,2.0,0.026904844173236898,14.0,0.6051985072903721,10.0,2.0,1.0,3.0,3.0
36.0,0.1375409348020244,2.0,0.09946627642914489,8.0,0.9047540220986221,1.0,1.0,1.0,1.0,1.0
28.0,0.4730574575766597,1.0,0.0850863365172274,4.0,0.3039451880827714,7.0,2.0,3.0,1.0,2.0
10.0,0.108663292646621,1.0,0.087157975002137,1.0,0.6203115131511929,8.0,2.0,1.0,1.0,1.0
70.0,0.7022923489133672,1.0,0.07960625063446375,5.0,0.9608494794531712,8.0,2.0,1.0,1.0,1.0
32.0,0.4790116105983923,1.0,0.28492222168541625,7.0,0.7541273624948217,4.0,3.0,2.0,1.0,3.0
51.0,0.14319738017267042,1.0,0.22709541020955534,2.0,0.25519952597301165,6.0,2.0,3.0,1.0,2.0
2.0,0.7409943435546293,1.0,0.18944041770895859,2.0,0.48566883306508024,5.0,1.0,2.0,4.0,3.0
33.0,0.38374516225066985,2.0,0.39880111025478043,12.0,0.8076871489789405,9.0,2.0,3.0,1.0,2.0
39.0,0.493896993152724,1.0,0.3227289405413597,4.0,0.8572817132883754,6.0,2.0,3.0,1.0,2.0
26.0,0.12473950580529919,1.0,0.1532739573978527,12.0,0.5020551922254141,1.0,1.0,1.0,1.0,1.0
20.0,0.6010717475439118,1.0,0.5166194376655078,4.0,0.08267967863958328,8.0,2.0,1.0,1.0,1.0
34.0,0.6487049717177731,1.0,0.3066466180530674,5.0,0.9043185352701886,10.0,2.0,1.0,3.0,3.0
21.0,0.48575965068968935,1.0,0.15269649762210094,10.0,0.643768378732623,5.0,1.0,2.0,4.0,3.0
16.0,0.6814528133373028,2.0,0.520397978405566,7.0,0.5233787665790599,4.0,3.0,2.0,1.0,3.0
11.0,0.4006152624789124,1.0,0.08754739397353913,3.0,0.1334024339723869,5.0,1.0,2.0,4.0,3.0
1.0,0.44924084548972903,1.0,0.34334141280306274,6.0,0.8095190799258399,6.0,2.0,3.0,1.0,2.0
20.0,0.2512652575171182,1.0,0.10027815913508176,4.0,0.33715339323187266,3.0,2.0,2.0,3.0,1.0
18.0,0.9702292348913368,1.0,0.36225554803192556,7.0,0.6903917853431942,8.0,2.0,1.0,1.0,1.0
65.0,0.19618934206609107,1.0,0.4917512137030848,11.0,0.4764650354161998,6.0,2.0,3.0,1.0,2.0
35.0,0.22685323012801428,2.0,0.3857349806179056,7.0,0.4579564207566774,5.0,1.0,2.0,4.0,3.0
39.0,0.9186265753696536,1.0,0.07849537947820272,8.0,0.38506118887055263,10.0,2.0,1.0,3.0,3.0
49.0,0.5058052991961892,1.0,0.025388809061071705,15.0,0.3823582842667862,10.0,2.0,1.0,3.0,3.0
63.0,0.6129800535873771,1.0,0.17707144236533337,5.0,0.9421957025175045,6.0,2.0,3.0,1.0,2.0
58.0,0.07889252753795772,1.0,0.0,11.0,0.5276343133060326,4.0,3.0,2.0,1.0,3.0
32.0,0.16493003870199463,1.0,0.470190923546604,4.0,0.25859513477171325,3.0,2.0,2.0,3.0,1.0
11.0,0.9702292348913368,2.0,0.1803671841222675,6.0,0.25026231077969974,4.0,3.0,2.0,1.0,3.0
17.0,0.34802024412027394,1.0,0.08492205584070923,7.0,0.8885128252144328,5.0,1.0,2.0,4.0,3.0
7.0,0.6219112831199762,2.0,0.07192385274758475,6.0,0.8049952801037699,2.0,1.0,2.0,2.0,2.0
34.0,0.24084548972908598,1.0,0.0893850867423031,10.0,0.4750685912977337,8.0,2.0,1.0,1.0,1.0
39.0,0.6338195891634415,2.0,0.31026972556227234,4.0,0.618915069032727,7.0,2.0,3.0,1.0,2.0
42.0,0.13069365882703182,2.0,0.32287191694638284,1.0,0.27880155383058636,6.0,2.0,3.0,1.0,2.0
48.0,0.3926763917832688,1.0,0.08841463658685386,10.0,0.5732746911693798,1.0,1.0,1.0,1.0,1.0
21.0,0.31765406370943733,1.0,0.053224393024074085,10.0,0.4350802042798253,5.0,1.0,2.0,4.0,3.0
18.0,0.8749627865436143,1.0,0.30077383427663046,1.0,0.10104313102296111,5.0,1.0,2.0,4.0,3.0
42.0,0.46412622804406073,2.0,0.561065352202865,6.0,0.20052258419412014,9.0,2.0,3.0,1.0,2.0
